fecha,prov_residencia_persona_en_situacion_violencia,genero_persona_en_situacion_de_violencia,edad_persona_en_situacion_de_violencia,pais_nacimiento_persona_en_situacion_de_violencia,tipo_de_violencia_fisica,tipo_de_violencia_psicologica,tipo_de_violencia_sexual,tipo_de_violencia_economica_y_patrimonial,tipo_de_violencia_simbolica,tipo_de_violencia_domestica,modalidad_de_violencia_institucional,modalidad_de_violencia_laboral,modalidad_violencia_contra_libertad_reproductiva,modalidad_de_violencia_obstetrica,modalidad_de_violencia_mediatica,modalidad_de_violencia_otras,vinculo_con_la_persona_agresora,genero_de_la_persona_agresora
2022-02-27,Buenos Aires,Mujer,20,Argentina,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Otro familiar,Varon
2022-02-27,Buenos Aires,Mujer,44,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-02-27,Buenos Aires,Mujer,43,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-02-27,Buenos Aires,Mujer,50,,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-02-27,Buenos Aires,Mujer,24,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-02-27,Buenos Aires,Mujer,32,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-02-27,Buenos Aires,Mujer,,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-02-27,Buenos Aires,Mujer,37,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-02-27,Buenos Aires,Mujer,27,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-02-27,Buenos Aires,Mujer,45,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-02-27,Buenos Aires,Mujer,33,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-02-27,Ciudad Autónoma de Buenos Aires,Mujer,42,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-02-27,Ciudad Autónoma de Buenos Aires,Mujer,38,Argentina,Si,No,No,No,No,Si,No,No,No,No,No,No,,Varon
2022-02-27,Ciudad Autónoma de Buenos Aires,Mujer,73,,No,Si,No,No,No,No,No,No,No,No,No,Si,Otro,Varon
2022-02-27,Ciudad Autónoma de Buenos Aires,Mujer,48,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-02-27,Ciudad Autónoma de Buenos Aires,Mujer,77,,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-02-27,Ciudad Autónoma de Buenos Aires,Mujer,18,Argentina,No,Si,No,No,Si,No,No,No,No,No,No,Si,Otro,Varon
2022-02-27,Ciudad Autónoma de Buenos Aires,Mujer,68,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-02-27,Ciudad Autónoma de Buenos Aires,Mujer,,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-02-27,Ciudad Autónoma de Buenos Aires,Mujer,,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-02-27,,Mujer,,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-02-27,Ciudad Autónoma de Buenos Aires,Mujer,,,No,No,Si,No,No,No,No,No,No,No,No,Si,,Varon
2022-02-27,Ciudad Autónoma de Buenos Aires,Mujer,,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-02-27,Ciudad Autónoma de Buenos Aires,Mujer,23,Argentina,No,Si,Si,Si,No,Si,No,No,No,No,No,No,Otro,Varon
2022-02-27,Ciudad Autónoma de Buenos Aires,Mujer,35,,No,Si,No,Si,No,Si,No,No,No,No,No,No,,Varon
2022-02-27,Buenos Aires,Mujer,65,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-02-27,Ciudad Autónoma de Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-02-27,Ciudad Autónoma de Buenos Aires,Mujer,,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-02-27,Buenos Aires,Mujer,40,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-02-27,Ciudad Autónoma de Buenos Aires,Mujer,38,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-02-27,Ciudad Autónoma de Buenos Aires,Mujer,84,,No,No,No,No,Si,No,No,No,No,No,No,Si,,Varon
2022-02-27,Buenos Aires,Mujer,24,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-02-27,,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,,Varon
2022-02-27,Ciudad Autónoma de Buenos Aires,Mujer,23,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-02-27,Ciudad Autónoma de Buenos Aires,Mujer,68,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-02-27,Ciudad Autónoma de Buenos Aires,Mujer,19,,Si,Si,Si,No,No,No,No,No,No,No,No,Si,Padre o tutor,Varon
2022-02-27,Ciudad Autónoma de Buenos Aires,Mujer,29,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-02-27,Buenos Aires,Mujer,30,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-02-27,,,36,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-02-28,Buenos Aires,Mujer,47,Paraguaya,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-02-28,Mendoza,Mujer,22,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro,Varon
2022-02-28,Jujuy,Mujer,,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-02-28,Buenos Aires,Mujer,53,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-02-28,Córdoba,Mujer,24,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-02-28,Buenos Aires,Mujer,48,Argentina,No,Si,No,No,Si,No,No,No,No,No,No,No,Otro,Varon
2022-02-28,Buenos Aires,Mujer,23,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-02-28,Buenos Aires,Mujer,,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-02-28,Buenos Aires,Mujer,23,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-02-28,Mendoza,Mujer,27,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Otro,Varon
2022-02-28,Buenos Aires,Mujer,31,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-02-28,Buenos Aires,Mujer,33,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,
2022-02-28,Santa Fe,Mujer,33,Argentina,Si,No,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-02-28,Chaco,Mujer,50,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-02-28,Buenos Aires,Mujer,20,,No,Si,Si,No,No,Si,No,No,No,No,No,No,Padre o tutor,Varon
2022-02-28,Río Negro,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-02-28,Córdoba,Mujer,83,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro,Varon
2022-02-28,Buenos Aires,Mujer,23,Paraguaya,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-02-28,Buenos Aires,Mujer,,Argentina,Si,Si,No,No,No,No,No,No,No,No,No,No,Otro,Varon
2022-02-28,Buenos Aires,Mujer,38,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-02-28,Santa Fe,Mujer,58,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro familiar,Varon
2022-02-28,Tucumán,Mujer,24,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-02-28,Buenos Aires,Mujer,29,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-02-28,Jujuy,Mujer,16,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,
2022-02-28,Ciudad Autónoma de Buenos Aires,Mujer,50,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-02-28,La Rioja,Mujer,33,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,
2022-02-28,Tucumán,Mujer,37,,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-02-28,Buenos Aires,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-02-28,Mendoza,Mujer,31,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-02-28,Buenos Aires,Mujer,23,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Otro,Varon
2022-02-28,Buenos Aires,Mujer,22,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-02-28,Mendoza,Mujer,40,Argentina,No,Si,No,No,Si,No,No,Si,No,No,No,No,Superior jerarquico,
2022-02-28,Santiago Del Estero,Mujer,35,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-02-28,Buenos Aires,Mujer,28,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-02-28,Buenos Aires,Mujer,50,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-02-28,Santa Fe,Mujer,,,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-02-28,Buenos Aires,Mujer,41,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-02-28,San Juan,Mujer,32,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-02-28,Córdoba,Mujer,,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-02-28,Tucumán,Mujer,39,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-02-28,Buenos Aires,Mujer,35,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-02-28,Buenos Aires,Mujer,30,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-02-28,Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-02-28,Buenos Aires,Mujer,37,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-02-28,Buenos Aires,Mujer,27,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-02-28,Buenos Aires,Mujer,29,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Otro familiar,Varon
2022-02-28,Buenos Aires,Mujer,29,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-02-28,Buenos Aires,Mujer,56,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-02-28,Buenos Aires,Mujer,18,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-02-28,Buenos Aires,Mujer,,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-02-28,Buenos Aires,Mujer,,,No,No,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-02-28,Buenos Aires,Mujer,35,Argentina,Si,Si,Si,Si,Si,Si,No,No,Si,No,No,No,Ex pareja,Varon
2022-02-28,Buenos Aires,Mujer,41,,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Otro familiar,Varon
2022-02-28,Buenos Aires,Mujer,36,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-02-28,Buenos Aires,Mujer,,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-02-28,Buenos Aires,Mujer,21,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-02-28,Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-02-28,Buenos Aires,Mujer,33,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-02-28,Buenos Aires,Mujer,29,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-02-28,Ciudad Autónoma de Buenos Aires,Mujer,25,Otro,No,No,Si,No,No,No,No,No,No,No,No,Si,Otro,Varon
2022-02-28,Ciudad Autónoma de Buenos Aires,Mujer,26,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-02-28,Ciudad Autónoma de Buenos Aires,,43,Colombiana,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-02-28,Ciudad Autónoma de Buenos Aires,Mujer,80,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-02-28,Buenos Aires,Mujer,58,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-02-28,Ciudad Autónoma de Buenos Aires,Mujer,41,,No,Si,No,No,Si,Si,No,No,Si,No,No,No,Pareja,Varon
2022-02-28,Ciudad Autónoma de Buenos Aires,Mujer,,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-02-28,Ciudad Autónoma de Buenos Aires,Mujer,,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-02-28,Ciudad Autónoma de Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-02-28,Ciudad Autónoma de Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-02-28,Ciudad Autónoma de Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-03-01,Santa Fe,Mujer,21,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-03-01,Tucumán,Mujer,32,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-03-01,Buenos Aires,Mujer,30,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-03-01,Jujuy,Mujer,33,,Si,No,No,No,Si,No,Si,No,No,No,No,No,Otro,
2022-03-01,Mendoza,Mujer,31,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-03-01,Mendoza,Mujer,65,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Otro familiar,Varon
2022-03-01,Buenos Aires,Mujer,25,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-03-01,Santa Fe,Mujer,58,,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-03-01,Chubut,Mujer,33,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-03-01,Santa Fe,Mujer,36,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-03-01,Ciudad Autónoma de Buenos Aires,Mujer,31,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-03-01,Santa Fe,Mujer,31,Argentina,Si,No,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-03-01,Buenos Aires,Mujer,50,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-03-01,Buenos Aires,Mujer,19,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-03-01,Ciudad Autónoma de Buenos Aires,Mujer,,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-03-01,Buenos Aires,Mujer,27,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,
2022-03-01,Buenos Aires,Mujer,,Paraguaya,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-03-01,Tucumán,Mujer,61,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-03-01,Buenos Aires,Mujer,33,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-03-01,Santa Fe,Mujer,24,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-03-01,Buenos Aires,Mujer,21,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-03-01,Buenos Aires,Mujer,21,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-03-01,Tucumán,Mujer,30,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-03-01,Buenos Aires,Mujer,24,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-03-01,Córdoba,Mujer,27,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-03-01,Buenos Aires,Mujer,19,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-03-01,Buenos Aires,Mujer,,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-03-01,Santa Fe,Mujer,24,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-03-01,Salta,Mujer,51,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-03-01,Santa Fe,Mujer,20,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-03-01,Chaco,Mujer,41,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-03-01,Buenos Aires,Mujer,32,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-03-01,Mendoza,Mujer,36,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-03-01,Buenos Aires,Mujer,42,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-03-01,Chaco,Mujer,27,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-03-01,Buenos Aires,Mujer,27,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-03-01,Tucumán,Mujer,36,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-03-01,Ciudad Autónoma de Buenos Aires,Mujer,38,Peruana,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-03-01,Ciudad Autónoma de Buenos Aires,Varon,55,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Otro
2022-03-01,Ciudad Autónoma de Buenos Aires,Mujer,,,Si,No,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-03-01,Ciudad Autónoma de Buenos Aires,Mujer,50,,No,Si,No,No,Si,No,No,No,No,No,No,Si,Otro,Varon
2022-03-01,Ciudad Autónoma de Buenos Aires,Mujer,49,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-03-01,Ciudad Autónoma de Buenos Aires,Mujer,51,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-03-01,Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-03-01,Ciudad Autónoma de Buenos Aires,Mujer,37,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-03-01,,Mujer,23,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-03-01,Buenos Aires,Mujer,42,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-03-01,Buenos Aires,Mujer,,,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-03-01,Buenos Aires,Mujer,67,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-03-01,Buenos Aires,Mujer,48,,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-03-01,Buenos Aires,Mujer,,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-03-01,Buenos Aires,Mujer,22,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-03-01,Buenos Aires,Mujer,18,,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-03-01,Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-03-01,Buenos Aires,Mujer,,,No,No,No,No,No,No,No,No,No,No,No,No,,
2022-03-01,Buenos Aires,Mujer,30,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-03-01,Buenos Aires,Mujer,28,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-03-01,Buenos Aires,Mujer,24,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-03-01,Buenos Aires,Mujer,38,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Otro familiar,Varon
2022-03-01,Buenos Aires,Mujer,33,,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-03-01,Buenos Aires,Mujer,26,Argentina,Si,Si,Si,Si,Si,Si,No,No,Si,No,No,No,Ex pareja,Varon
2022-03-01,Buenos Aires,Mujer,27,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-03-01,Buenos Aires,Mujer,43,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Otro familiar,Varon
2022-03-01,Buenos Aires,Mujer,42,Argentina,No,No,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-03-01,Buenos Aires,Mujer,33,Argentina,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-03-01,Buenos Aires,Mujer,,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-03-01,Buenos Aires,Mujer,43,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Otro familiar,Varon
2022-03-01,Buenos Aires,Mujer,35,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-03-01,Buenos Aires,Mujer,46,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-03-01,Buenos Aires,Mujer,34,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-03-01,Buenos Aires,Mujer,46,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-03-01,Buenos Aires,Mujer,30,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-03-01,Buenos Aires,Mujer,40,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-03-01,Buenos Aires,Mujer,37,,No,Si,No,No,Si,No,No,No,No,No,No,No,Otro,Varon
2022-03-01,Buenos Aires,Mujer,19,,Si,Si,No,No,No,No,No,Si,No,No,No,No,Otro,Varon
2022-03-01,Buenos Aires,Mujer,27,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-03-01,Buenos Aires,Mujer,70,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Padre o tutor,Varon
2022-03-02,Mendoza,Mujer,35,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-03-02,Buenos Aires,Mujer,32,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-03-02,Santiago Del Estero,Mujer,42,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-03-02,Tucumán,Mujer,,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-03-02,Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,
2022-03-02,Buenos Aires,Mujer,,Peruana,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-03-02,Formosa,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-03-02,Buenos Aires,Mujer,49,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-03-02,Chubut,Mujer,43,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,
2022-03-02,Buenos Aires,Mujer,,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,
2022-03-02,Jujuy,Mujer,,,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,
2022-03-02,Buenos Aires,Mujer,56,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-03-02,Tucumán,Mujer,19,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-03-02,Buenos Aires,Mujer,28,Paraguaya,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro,Varon
2022-03-02,Buenos Aires,Mujer,,,No,No,No,Si,No,Si,No,No,No,No,No,No,,
2022-03-02,Mendoza,Mujer,60,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-03-02,Buenos Aires,Mujer,24,Paraguaya,Si,No,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-03-02,Buenos Aires,Mujer,42,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,
2022-03-02,Buenos Aires,Mujer,51,,No,No,No,Si,No,Si,No,No,No,No,No,No,,
2022-03-02,Santiago Del Estero,Mujer,26,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,
2022-03-02,Buenos Aires,Mujer,39,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,
2022-03-02,Buenos Aires,Mujer,,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-03-02,Tucumán,Mujer,19,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-03-02,Buenos Aires,Mujer,,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-03-02,Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-03-02,Córdoba,Mujer,,,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,
2022-03-02,Buenos Aires,Mujer,39,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-03-02,Córdoba,Mujer,50,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-03-02,Catamarca,Mujer,22,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
