,media_edad,edad,prov_residencia_persona_en_situacion_violencia_encode,genero_persona_en_situacion_de_violencia_encode,tipo_de_violencia_fisica_encode,tipo_de_violencia_psicologica_encode,tipo_de_violencia_sexual_encode,tipo_de_violencia_economica_y_patrimonial_encode,tipo_de_violencia_simbolica_encode,tipo_de_violencia_domestica_encode,modalidad_de_violencia_institucional_encode,modalidad_de_violencia_laboral_encode,modalidad_violencia_contra_libertad_reproductiva_encode,modalidad_de_violencia_obstetrica_encode,modalidad_de_violencia_mediatica_encode,modalidad_de_violencia_otras_encode,vinculo_con_la_persona_agresora_encode,genero_de_la_persona_agresora_encode,consolidado_violencias,labels_kmeans
80,33.482797518330514,47.0,22,1,1,1,0,0,0,1,0,0,0,0,0,0,0,7,3,2
81,33.482797518330514,23.0,22,1,1,1,1,0,0,0,0,1,0,0,0,0,2,7,3,2
82,33.482797518330514,40.0,22,1,1,1,0,1,0,1,0,0,0,0,0,0,0,7,4,2
83,33.482797518330514,25.0,22,1,1,1,0,0,0,1,0,0,0,0,0,0,5,7,3,2
84,33.482797518330514,35.0,22,1,1,1,0,1,0,1,0,0,0,0,0,0,0,7,4,2
85,33.482797518330514,26.0,22,1,1,1,0,1,0,1,0,0,0,0,0,0,0,7,4,2
86,33.482797518330514,48.0,22,1,1,1,0,1,0,1,0,0,0,0,0,0,0,7,4,2
87,33.482797518330514,23.0,22,1,1,1,0,1,0,1,0,0,0,0,0,0,0,7,4,2
88,33.482797518330514,30.0,22,1,1,1,0,0,0,1,0,0,0,0,0,0,5,7,3,2
89,33.482797518330514,28.0,22,1,1,1,1,1,0,1,0,0,0,0,0,0,0,7,5,2
90,33.482797518330514,33.482797518330514,22,1,1,1,0,0,0,1,0,0,0,0,0,0,0,7,3,2
91,33.482797518330514,19.0,22,1,1,1,0,1,0,1,0,0,0,0,0,0,0,7,4,2
92,33.482797518330514,27.0,22,1,0,1,0,0,0,1,0,0,0,0,0,0,5,7,2,2
93,33.482797518330514,32.0,22,1,1,1,0,1,0,1,0,0,0,0,0,0,0,7,4,2
94,33.482797518330514,66.0,22,1,0,1,0,1,0,1,0,0,0,0,0,0,5,7,3,3
95,33.482797518330514,25.0,22,1,1,1,0,1,0,1,0,0,0,0,0,0,0,7,4,2
96,33.482797518330514,19.0,22,1,1,1,0,1,0,1,0,0,0,0,0,0,0,7,4,2
97,33.482797518330514,38.0,22,1,1,1,0,0,0,1,0,0,0,0,0,0,5,7,3,2
98,33.482797518330514,38.0,22,1,1,1,0,0,0,1,0,0,0,0,0,0,0,7,3,2
99,33.482797518330514,23.0,22,1,1,1,0,0,0,1,0,0,0,0,0,0,0,7,3,2
100,33.482797518330514,54.0,22,1,1,1,0,0,0,1,0,0,0,0,0,0,5,7,3,3
101,33.482797518330514,27.0,22,1,1,1,0,0,0,1,0,0,0,0,0,0,5,7,3,2
102,33.482797518330514,33.0,22,1,1,1,0,0,0,1,0,0,0,0,0,0,5,7,3,2
103,33.482797518330514,21.0,22,1,1,1,0,0,0,1,0,0,0,0,0,0,5,7,3,2
104,33.482797518330514,37.0,22,1,1,1,0,1,0,1,0,0,0,0,0,0,5,7,4,2
105,33.482797518330514,42.0,22,1,1,1,0,1,0,1,0,0,0,0,0,0,5,7,4,2
106,33.482797518330514,20.0,22,1,0,1,0,0,0,1,0,0,0,0,0,0,0,7,2,2
107,33.482797518330514,37.0,22,1,1,1,0,1,0,1,0,0,0,0,0,0,0,7,4,2
108,33.482797518330514,19.0,22,1,1,1,0,0,0,1,0,0,0,0,0,0,5,7,3,2
109,33.482797518330514,43.0,22,1,0,1,1,1,0,1,0,0,0,0,0,0,4,7,4,2
110,33.482797518330514,32.0,22,1,1,1,0,0,0,1,0,0,0,0,0,0,0,7,3,2
111,33.482797518330514,25.0,22,1,0,1,0,0,0,1,0,0,0,0,0,0,5,7,2,2
112,33.482797518330514,33.482797518330514,22,1,1,1,1,0,0,1,0,0,0,0,0,0,0,7,4,2
113,33.482797518330514,38.0,22,1,1,1,0,1,0,1,0,0,0,0,0,0,0,7,4,2
114,33.482797518330514,33.482797518330514,22,1,0,1,0,1,0,1,0,0,0,0,0,0,0,7,3,2
115,33.482797518330514,33.482797518330514,22,1,1,1,0,0,0,1,0,0,0,0,0,0,0,7,3,2
116,33.482797518330514,18.0,22,1,1,1,1,0,1,1,0,0,0,0,0,0,0,7,4,2
117,33.482797518330514,37.0,22,1,1,1,0,0,0,1,0,0,0,0,0,0,5,7,3,2
118,33.482797518330514,33.482797518330514,22,1,1,1,0,0,0,1,0,0,0,0,0,0,5,7,3,2
119,33.482797518330514,41.0,22,1,1,1,1,1,0,1,0,0,0,0,0,0,0,7,5,2
120,33.482797518330514,35.0,22,1,1,1,0,0,0,1,0,0,0,0,0,0,5,7,3,2
121,33.482797518330514,33.0,22,1,1,1,0,1,0,1,0,0,0,0,0,0,0,7,4,2
122,33.482797518330514,32.0,22,1,1,1,0,0,0,1,0,0,0,0,0,0,5,7,3,2
123,33.482797518330514,30.0,22,1,1,1,1,1,0,1,0,0,0,0,0,0,5,7,5,2
124,33.482797518330514,30.0,22,1,1,1,0,0,0,1,0,0,0,0,0,0,5,7,3,2
125,33.482797518330514,33.482797518330514,22,1,1,1,0,0,1,1,0,0,0,0,0,0,5,7,3,2
126,33.482797518330514,28.0,22,1,1,1,0,1,0,1,0,0,0,0,0,0,5,7,4,2
127,33.482797518330514,26.0,22,1,1,1,0,0,0,1,0,0,0,0,0,0,0,7,3,2
128,33.482797518330514,33.0,22,1,0,1,0,0,0,1,0,0,0,0,0,0,0,7,2,2
129,33.482797518330514,54.0,22,1,1,1,0,0,0,0,0,0,0,0,0,0,2,7,2,3
130,33.482797518330514,30.0,22,1,1,1,0,1,0,1,0,0,0,0,0,0,0,7,4,2
131,33.482797518330514,17.0,22,1,1,1,1,0,0,1,0,0,0,0,0,0,2,7,4,2
132,33.482797518330514,22.0,22,1,0,1,0,1,0,1,0,0,0,0,0,0,5,7,3,2
133,33.482797518330514,37.0,22,1,1,1,1,1,0,1,0,0,0,0,0,0,5,7,5,2
134,33.482797518330514,34.0,22,1,1,1,0,1,0,1,0,0,0,0,0,0,5,7,4,2
135,33.482797518330514,22.0,22,1,1,1,0,1,0,1,0,0,0,0,0,0,0,7,4,2
136,33.482797518330514,37.0,22,1,1,1,0,0,0,1,0,0,0,0,0,0,5,7,3,2
137,33.482797518330514,24.0,22,1,1,1,0,1,0,1,0,0,0,0,0,0,0,7,4,2
138,33.482797518330514,22.0,22,1,1,1,0,0,0,1,0,0,0,0,0,0,5,7,3,2
139,33.482797518330514,25.0,22,1,0,1,0,1,0,1,0,0,0,0,0,0,0,7,3,2
140,33.482797518330514,28.0,22,1,1,1,1,1,1,1,0,0,0,0,0,0,5,7,5,2
141,33.482797518330514,44.0,22,1,0,1,0,1,0,1,0,0,0,0,0,0,0,7,3,2
142,33.482797518330514,62.0,22,1,1,1,0,1,0,1,0,0,0,0,0,0,5,7,4,3
143,33.482797518330514,37.0,22,1,1,1,0,1,0,1,0,0,0,0,0,0,5,7,4,2
144,33.482797518330514,71.0,22,1,1,1,0,0,0,1,0,0,0,0,0,0,5,7,3,3
145,33.482797518330514,22.0,22,1,1,1,0,1,0,1,0,0,0,0,0,0,0,7,4,2
146,33.482797518330514,48.0,22,1,1,1,0,0,0,1,0,0,0,0,0,0,5,7,3,2
147,33.482797518330514,40.0,22,1,1,1,0,1,0,1,0,0,0,0,0,0,5,7,4,2
148,33.482797518330514,37.0,22,1,1,1,0,0,0,1,0,0,0,0,0,0,0,7,3,2
149,33.482797518330514,31.0,22,1,1,1,0,1,0,1,0,0,0,0,0,0,0,7,4,2
150,33.482797518330514,20.0,22,1,1,1,0,0,0,1,0,0,0,0,0,0,0,7,3,2
151,33.482797518330514,18.0,22,1,1,1,1,0,0,1,0,0,0,0,0,0,0,7,4,2
152,33.482797518330514,26.0,22,1,1,1,0,1,0,1,0,0,0,0,0,0,0,7,4,2
153,33.482797518330514,33.482797518330514,22,1,1,1,1,1,0,1,0,0,0,0,0,0,5,7,5,2
154,33.482797518330514,36.0,22,1,1,1,0,1,0,1,0,0,0,0,0,0,5,7,4,2
155,33.482797518330514,31.0,22,1,1,1,0,1,0,1,0,0,0,0,0,0,0,7,4,2
156,33.482797518330514,27.0,22,1,1,1,0,0,0,1,0,0,0,0,0,0,5,7,3,2
157,33.482797518330514,42.0,22,1,0,1,1,1,0,1,0,0,0,0,0,0,5,7,4,2
158,33.482797518330514,41.0,22,1,1,1,0,1,0,1,0,0,0,0,0,0,0,7,4,2
159,33.482797518330514,28.0,22,1,1,1,1,0,0,1,0,0,0,0,0,0,0,7,4,2
160,33.482797518330514,30.0,22,1,1,1,0,0,0,1,0,0,0,0,0,0,5,7,3,2
161,33.482797518330514,41.0,22,1,0,1,0,0,0,1,0,0,0,0,0,0,0,7,2,2
162,33.482797518330514,33.482797518330514,22,1,0,1,0,1,0,1,0,0,0,0,0,0,0,7,3,2
163,33.482797518330514,21.0,22,1,1,1,0,0,0,1,0,0,0,0,0,0,0,7,3,2
164,33.482797518330514,51.0,22,1,1,1,0,1,1,1,0,0,0,0,0,0,5,7,4,2
165,33.482797518330514,33.482797518330514,22,1,0,1,0,0,0,1,0,0,0,0,0,0,5,7,2,2
166,33.482797518330514,33.482797518330514,22,1,1,1,0,0,0,1,0,0,0,0,0,0,5,7,3,2
167,33.482797518330514,43.0,22,1,1,1,0,1,0,1,0,0,0,0,0,0,5,7,4,2
168,33.482797518330514,19.0,22,1,1,1,0,0,0,1,0,0,0,0,0,0,5,7,3,2
169,33.482797518330514,23.0,22,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,2
170,33.482797518330514,41.0,22,1,1,1,1,1,0,1,0,0,0,0,0,0,0,7,5,2
171,33.482797518330514,36.0,22,1,0,1,0,0,0,1,0,0,0,0,0,0,5,7,2,2
172,33.482797518330514,64.0,22,1,1,1,0,0,0,1,0,0,0,0,0,0,5,7,3,3
173,33.482797518330514,35.0,22,1,1,1,0,1,0,1,0,0,0,0,0,0,5,7,4,2
174,33.482797518330514,57.0,22,1,1,1,1,0,0,1,0,0,0,0,0,0,0,7,4,3
175,33.482797518330514,29.0,22,1,1,1,0,1,0,1,0,0,0,0,0,0,5,7,4,2
176,33.482797518330514,57.0,22,1,1,1,0,0,1,0,0,1,0,0,0,0,2,7,2,3
177,33.482797518330514,23.0,22,1,1,1,0,0,0,1,0,0,0,0,0,0,0,7,3,2
178,33.482797518330514,18.0,22,1,1,1,0,0,0,1,0,0,0,0,0,0,5,7,3,2
179,33.482797518330514,30.0,22,1,1,1,0,0,0,1,0,0,0,0,0,0,5,7,3,2
180,33.482797518330514,48.0,22,1,1,1,0,1,0,1,0,0,0,0,0,0,5,7,4,2
181,33.482797518330514,33.482797518330514,22,1,0,1,0,0,0,1,0,0,0,0,0,0,0,7,2,2
182,33.482797518330514,36.0,22,1,1,1,1,0,0,1,0,0,0,0,0,0,0,7,4,2
183,33.482797518330514,55.0,22,1,0,1,0,1,1,1,0,0,0,0,0,0,0,7,3,3
184,33.482797518330514,20.0,22,1,1,1,0,0,0,1,0,0,0,0,0,0,3,7,3,2
185,33.482797518330514,42.0,22,1,1,1,0,0,0,1,0,0,0,0,0,0,0,7,3,2
186,33.482797518330514,29.0,22,1,1,1,0,1,0,1,0,0,0,0,0,0,0,7,4,2
187,33.482797518330514,49.0,22,1,1,1,0,1,0,1,0,0,0,0,0,0,5,7,4,2
188,33.482797518330514,31.0,22,1,0,1,0,0,0,1,0,0,0,0,0,0,5,7,2,2
189,33.482797518330514,34.0,22,1,1,1,1,1,0,1,0,0,0,0,0,0,0,7,5,2
190,33.482797518330514,21.0,22,1,1,1,1,0,0,1,0,0,0,0,0,0,0,7,4,2
191,33.482797518330514,32.0,22,1,1,1,0,1,0,1,0,0,0,0,0,0,0,7,4,2
192,33.482797518330514,24.0,22,1,1,1,0,0,0,1,0,0,0,0,0,0,0,7,3,2
193,33.482797518330514,16.0,22,1,1,1,0,0,0,1,0,0,0,0,0,0,0,7,3,2
194,33.482797518330514,54.0,22,1,0,1,0,0,0,1,0,0,0,0,0,0,5,7,2,3
195,33.482797518330514,50.0,22,1,1,1,0,0,0,1,0,0,0,0,0,0,5,7,3,2
196,33.482797518330514,28.0,22,1,1,1,0,0,0,1,0,0,0,0,0,0,0,7,3,2
197,33.482797518330514,28.0,22,1,0,1,0,1,0,1,1,0,0,0,0,0,5,7,3,2
198,33.482797518330514,35.0,22,1,1,1,0,0,0,1,0,0,0,0,0,0,5,7,3,2
199,33.482797518330514,25.0,22,1,1,1,0,1,0,1,0,0,0,0,0,0,0,7,4,2
200,33.482797518330514,43.0,22,1,1,1,0,0,0,1,0,0,0,0,0,0,5,7,3,2
201,33.482797518330514,17.0,22,1,0,1,0,0,0,1,0,0,0,0,0,0,0,7,2,2
202,33.482797518330514,29.0,22,1,1,1,0,0,0,1,0,0,0,0,0,0,5,7,3,2
203,33.482797518330514,22.0,22,1,1,1,0,0,0,1,0,0,0,0,0,0,5,7,3,2
204,33.482797518330514,32.0,22,1,1,1,0,1,0,1,0,0,0,0,0,0,0,7,4,2
205,33.482797518330514,47.0,22,1,1,1,0,1,0,1,0,0,0,0,0,0,5,7,4,2
206,33.482797518330514,30.0,22,1,1,1,0,0,0,1,0,0,0,0,0,0,0,7,3,2
207,33.482797518330514,38.0,22,1,0,1,0,1,0,1,0,0,0,0,0,0,5,7,3,2
208,33.482797518330514,33.0,22,1,1,1,0,1,0,1,0,0,0,0,0,0,0,7,4,2
209,33.482797518330514,20.0,22,1,1,1,0,1,0,1,0,0,0,0,0,0,5,7,4,2
210,33.482797518330514,26.0,22,1,1,1,0,0,0,1,0,0,0,0,0,0,0,7,3,2
211,33.482797518330514,3.0,22,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,3,2
212,33.482797518330514,39.0,22,1,1,1,0,1,0,1,0,0,0,0,0,0,0,7,4,2
213,33.482797518330514,21.0,22,1,1,1,0,0,0,1,0,0,0,0,0,0,5,7,3,2
214,33.482797518330514,51.0,22,1,0,1,1,0,0,1,0,0,0,0,0,0,0,7,3,2
215,33.482797518330514,33.482797518330514,22,1,1,1,0,0,0,1,0,0,0,0,0,0,5,7,3,2
216,33.482797518330514,33.0,22,1,1,1,0,1,0,1,0,0,0,0,0,0,0,7,4,2
217,33.482797518330514,38.0,22,1,1,1,0,0,0,1,0,0,0,0,0,0,5,7,3,2
218,33.482797518330514,42.0,22,1,1,1,1,1,0,1,0,0,0,0,0,0,5,7,5,2
219,33.482797518330514,48.0,22,1,0,1,0,1,1,1,0,0,0,0,0,0,0,7,3,2
220,33.482797518330514,33.482797518330514,22,1,1,1,0,0,0,1,0,0,0,0,0,0,0,7,3,2
221,33.482797518330514,20.0,22,1,1,1,0,0,0,1,0,0,0,0,0,0,5,7,3,2
222,33.482797518330514,45.0,22,1,0,1,0,1,0,1,0,0,0,0,0,0,5,7,3,2
223,33.482797518330514,53.0,22,1,1,1,0,1,0,1,0,0,0,0,0,0,5,7,4,3
224,33.482797518330514,43.0,22,1,0,1,0,0,1,1,0,0,0,0,0,0,0,7,2,2
225,33.482797518330514,42.0,22,1,1,1,1,0,0,1,0,0,0,0,0,0,5,7,4,2
226,33.482797518330514,22.0,22,1,1,1,1,0,0,1,0,0,0,0,0,0,0,7,4,2
227,33.482797518330514,33.0,22,1,1,1,0,0,0,1,0,0,0,0,0,0,5,7,3,2
228,33.482797518330514,23.0,22,1,1,1,0,0,0,1,0,0,0,0,0,0,5,7,3,2
229,33.482797518330514,27.0,22,1,0,1,0,0,0,1,0,0,0,0,0,0,0,7,2,2
230,33.482797518330514,33.482797518330514,22,1,1,1,0,0,0,1,0,0,0,0,0,0,0,7,3,2
231,33.482797518330514,33.482797518330514,22,1,1,1,0,0,0,1,0,0,0,0,0,0,0,7,3,2
232,33.482797518330514,46.0,22,1,1,1,0,1,0,1,0,0,0,0,0,0,5,7,4,2
233,33.482797518330514,19.0,22,1,1,1,0,0,0,1,0,0,0,0,0,0,0,7,3,2
234,33.482797518330514,26.0,22,1,1,1,1,1,1,1,0,0,0,0,0,0,5,7,5,2
235,33.482797518330514,33.482797518330514,22,1,1,1,0,1,0,1,0,0,0,0,0,0,0,7,4,2
236,33.482797518330514,20.0,22,1,1,1,0,1,0,1,0,0,0,0,0,0,0,7,4,2
237,33.482797518330514,39.0,22,1,1,1,0,0,0,1,0,0,0,0,0,0,0,7,3,2
238,33.482797518330514,43.0,22,1,0,1,0,0,0,1,0,0,0,0,0,0,5,7,2,2
239,33.482797518330514,28.0,22,1,1,1,0,0,0,1,0,0,0,0,0,0,2,7,3,2
240,33.482797518330514,33.482797518330514,22,1,1,1,0,1,0,1,0,0,0,0,0,0,0,7,4,2
241,33.482797518330514,36.0,22,1,1,1,0,1,1,1,0,0,0,0,0,0,0,7,4,2
242,33.482797518330514,41.0,22,1,1,1,0,0,0,1,0,0,0,0,0,0,5,7,3,2
243,33.482797518330514,30.0,22,1,0,1,0,1,0,1,0,0,0,0,0,0,0,7,3,2
244,33.482797518330514,23.0,22,1,1,1,0,0,0,1,0,0,0,0,1,0,0,7,3,2
245,33.482797518330514,45.0,22,1,1,1,0,1,0,1,0,0,0,0,0,0,0,7,4,2
246,33.482797518330514,31.0,22,1,1,1,0,1,0,1,0,0,0,0,0,0,5,7,4,2
247,33.482797518330514,52.0,22,1,0,1,0,0,0,1,0,0,0,0,0,0,2,7,2,2
248,33.482797518330514,23.0,22,1,1,1,0,0,0,1,0,0,0,0,0,0,5,7,3,2
249,33.482797518330514,32.0,22,1,1,1,0,1,1,1,0,0,0,0,0,0,0,7,4,2
250,33.482797518330514,31.0,22,1,1,1,1,1,0,1,0,0,0,0,0,0,5,7,5,2
251,33.482797518330514,31.0,22,1,1,1,0,0,0,1,0,0,0,0,0,0,0,7,3,2
252,33.482797518330514,26.0,22,1,1,1,0,1,0,1,0,0,0,0,0,0,5,7,4,2
253,33.482797518330514,23.0,22,1,1,1,0,0,0,1,0,0,0,0,0,0,5,7,3,2
254,33.482797518330514,33.482797518330514,22,1,1,1,0,1,0,1,0,0,0,0,0,0,5,7,4,2
255,33.482797518330514,23.0,22,1,0,1,0,0,0,1,0,0,0,0,0,0,0,7,2,2
256,33.482797518330514,41.0,22,1,1,1,0,1,0,1,0,0,0,0,0,0,0,7,4,2
257,33.482797518330514,35.0,22,1,1,1,0,1,0,1,0,0,0,0,0,0,5,7,4,2
258,33.482797518330514,36.0,22,1,1,1,0,1,0,1,0,0,0,0,0,0,5,7,4,2
259,33.482797518330514,24.0,22,1,1,1,0,0,0,1,0,0,0,0,0,0,5,7,3,2
260,33.482797518330514,49.0,22,1,0,1,0,1,0,1,0,0,0,0,0,0,5,7,3,2
261,33.482797518330514,34.0,22,1,1,1,0,0,0,1,0,0,0,0,0,0,0,7,3,2
262,33.482797518330514,42.0,22,1,1,1,0,0,0,1,0,0,0,0,0,0,0,7,3,2
263,33.482797518330514,46.0,22,1,0,1,0,0,0,1,0,0,0,0,0,0,0,7,2,2
